output_id,prompt_id,output_quality_score,feedback,edited_output,good_output_flag
20317,20317,5,bad,1,0
20318,20318,5,bad,1,0
20319,20319,7,good,0,1
20320,20320,4,bad,1,0
20321,20321,7,good,0,1
20322,20322,7,good,0,1
20323,20323,7,good,0,1
20324,20324,6,bad,1,0
20325,20325,7,good,0,1
20326,20326,4,bad,1,0
20327,20327,4,bad,1,0
20328,20328,3,bad,1,0
20329,20329,4,bad,1,0
20330,20330,3,bad,1,0
20331,20331,3,bad,1,0
20332,20332,2,bad,1,0
20333,20333,5,bad,1,0
20334,20334,7,good,0,1
20335,20335,5,bad,1,0
20336,20336,7,good,0,1
20337,20337,5,bad,1,0
20338,20338,3,bad,1,0
20339,20339,6,bad,1,0
20340,20340,5,bad,1,0
20341,20341,6,bad,1,0
20342,20342,9,good,0,1
20343,20343,6,bad,1,0
20344,20344,5,bad,1,0
20345,20345,5,bad,1,0
20346,20346,5,bad,1,0
20347,20347,10,good,0,1
20348,20348,7,good,0,1
20349,20349,6,bad,1,0
20350,20350,10,good,0,1
20351,20351,6,bad,1,0
20352,20352,5,bad,1,0
20353,20353,3,bad,1,0
20354,20354,7,good,0,1
20355,20355,5,bad,1,0
20356,20356,9,good,0,1
20357,20357,10,good,0,1
20358,20358,7,good,0,1
20359,20359,10,good,0,1
20360,20360,8,good,0,1
20361,20361,9,good,0,1
20362,20362,9,good,0,1
20363,20363,9,good,0,1
20364,20364,9,good,0,1
20365,20365,10,good,0,1
20366,20366,3,bad,1,0
20367,20367,5,bad,1,0
20368,20368,7,good,0,1
20369,20369,2,bad,1,0
20370,20370,7,good,0,1
20371,20371,4,bad,1,0
20372,20372,6,bad,1,0
20373,20373,5,bad,1,0
20374,20374,6,bad,1,0
20375,20375,3,bad,1,0
20376,20376,7,good,0,1
20377,20377,5,bad,1,0
20378,20378,5,bad,1,0
20379,20379,5,bad,1,0
20380,20380,7,good,0,1
20381,20381,3,bad,1,0
20382,20382,2,bad,1,0
20383,20383,5,bad,1,0
20384,20384,2,bad,1,0
20385,20385,4,bad,1,0
20386,20386,3,bad,1,0
20387,20387,5,bad,1,0
20388,20388,6,bad,1,0
20389,20389,3,bad,1,0
20390,20390,3,bad,1,0
20391,20391,4,bad,1,0
20392,20392,5,bad,1,0
20393,20393,6,bad,1,0
20394,20394,3,bad,1,0
20395,20395,6,bad,1,0
20396,20396,8,good,0,1
20397,20397,7,good,0,1
20398,20398,9,good,0,1
20399,20399,9,good,0,1
20400,20400,10,good,0,1
20401,20401,10,good,0,1
20402,20402,8,good,0,1
20403,20403,3,bad,1,0
20404,20404,3,bad,1,0
20405,20405,2,bad,1,0
20406,20406,6,bad,1,0
20407,20407,2,bad,1,0
20408,20408,5,bad,1,0
20409,20409,4,bad,1,0
20410,20410,4,bad,1,0
20411,20411,9,good,0,1
20412,20412,10,good,0,1
20413,20413,7,good,0,1
20414,20414,7,good,0,1
20415,20415,9,good,0,1
20416,20416,10,good,0,1
20417,20417,9,good,0,1
20418,20418,9,good,0,1
20419,20419,9,good,0,1
20420,20420,9,good,0,1
20421,20421,9,good,0,1
20422,20422,7,good,0,1
20423,20423,5,bad,1,0
20424,20424,6,bad,1,0
20425,20425,8,good,0,1
20426,20426,5,bad,1,0
20427,20427,4,bad,1,0
20428,20428,5,bad,1,0
20429,20429,8,good,0,1
20430,20430,6,bad,1,0
20431,20431,7,good,0,1
20432,20432,7,good,0,1
20433,20433,8,good,0,1
20434,20434,10,good,0,1
20435,20435,7,good,0,1
20436,20436,10,good,0,1
20437,20437,9,good,0,1
20438,20438,10,good,0,1
20439,20439,7,good,0,1
20440,20440,4,bad,1,0
20441,20441,4,bad,1,0
20442,20442,6,bad,1,0
20443,20443,9,good,0,1
20444,20444,9,good,0,1
20445,20445,8,good,0,1
20446,20446,6,bad,1,0
20447,20447,7,good,0,1
20448,20448,6,bad,1,0
20449,20449,9,good,0,1
20450,20450,8,good,0,1
20451,20451,7,good,0,1
20452,20452,6,bad,1,0
20453,20453,8,good,0,1
20454,20454,7,good,0,1
20455,20455,8,good,0,1
20456,20456,8,good,0,1
20457,20457,7,good,0,1
20458,20458,5,bad,1,0
20459,20459,10,good,0,1
20460,20460,10,good,0,1
20461,20461,7,good,0,1
20462,20462,9,good,0,1
20463,20463,10,good,0,1
20464,20464,7,good,0,1
20465,20465,5,bad,1,0
20466,20466,4,bad,1,0
20467,20467,6,bad,1,0
20468,20468,3,bad,1,0
20469,20469,3,bad,1,0
20470,20470,5,bad,1,0
20471,20471,7,good,0,1
20472,20472,5,bad,1,0
20473,20473,5,bad,1,0
20474,20474,7,good,0,1
20475,20475,6,bad,1,0
20476,20476,5,bad,1,0
20477,20477,9,good,0,1
20478,20478,5,bad,1,0
20479,20479,6,bad,1,0
20480,20480,7,good,0,1
20481,20481,7,good,0,1
20482,20482,7,good,0,1
20483,20483,3,bad,1,0
20484,20484,3,bad,1,0
20485,20485,3,bad,1,0
20486,20486,4,bad,1,0
20487,20487,5,bad,1,0
20488,20488,4,bad,1,0
20489,20489,5,bad,1,0
20490,20490,3,bad,1,0
20491,20491,7,good,0,1
20492,20492,7,good,0,1
20493,20493,6,bad,1,0
20494,20494,3,bad,1,0
20495,20495,6,bad,1,0
20496,20496,4,bad,1,0
20497,20497,7,good,0,1
20498,20498,5,bad,1,0
20499,20499,4,bad,1,0
20500,20500,6,bad,1,0
20501,20501,10,good,0,1
20502,20502,7,good,0,1
20503,20503,10,good,0,1
20504,20504,7,good,0,1
20505,20505,2,bad,1,0
20506,20506,4,bad,1,0
20507,20507,2,bad,1,0
20508,20508,3,bad,1,0
20509,20509,4,bad,1,0
20510,20510,9,good,0,1
20511,20511,6,bad,1,0
20512,20512,7,good,0,1
20513,20513,5,bad,1,0
20514,20514,5,bad,1,0
20515,20515,6,bad,1,0
20516,20516,3,bad,1,0
20517,20517,5,bad,1,0
20518,20518,5,bad,1,0
20519,20519,2,bad,1,0
20520,20520,4,bad,1,0
20521,20521,7,good,0,1
20522,20522,5,bad,1,0
20523,20523,5,bad,1,0
20524,20524,9,good,0,1
20525,20525,7,good,0,1
20526,20526,8,good,0,1
20527,20527,10,good,0,1
20528,20528,10,good,0,1
20529,20529,10,good,0,1
20530,20530,7,good,0,1
20531,20531,10,good,0,1
20532,20532,3,bad,1,0
20533,20533,8,good,0,1
20534,20534,8,good,0,1
20535,20535,5,bad,1,0
20536,20536,6,bad,1,0
20537,20537,7,good,0,1
20538,20538,10,good,0,1
20539,20539,5,bad,1,0
20540,20540,4,bad,1,0
20541,20541,3,bad,1,0
20542,20542,3,bad,1,0
20543,20543,4,bad,1,0
20544,20544,2,bad,1,0
20545,20545,5,bad,1,0
20546,20546,4,bad,1,0
20547,20547,4,bad,1,0
20548,20548,5,bad,1,0
20549,20549,4,bad,1,0
20550,20550,3,bad,1,0
20551,20551,8,good,0,1
20552,20552,9,good,0,1
20553,20553,10,good,0,1
20554,20554,9,good,0,1
20555,20555,10,good,0,1
20556,20556,8,good,0,1
20557,20557,9,good,0,1
20558,20558,10,good,0,1
20559,20559,10,good,0,1
20560,20560,10,good,0,1
20561,20561,8,good,0,1
20562,20562,10,good,0,1
20563,20563,6,bad,1,0
20564,20564,6,bad,1,0
20565,20565,5,bad,1,0
20566,20566,2,bad,1,0
20567,20567,4,bad,1,0
20568,20568,3,bad,1,0
20569,20569,2,bad,1,0
20570,20570,5,bad,1,0
20571,20571,4,bad,1,0
20572,20572,4,bad,1,0
20573,20573,2,bad,1,0
20574,20574,4,bad,1,0
20575,20575,5,bad,1,0
20576,20576,5,bad,1,0
20577,20577,5,bad,1,0
20578,20578,3,bad,1,0
20579,20579,5,bad,1,0
20580,20580,6,bad,1,0
20581,20581,10,good,0,1
20582,20582,8,good,0,1
20583,20583,7,good,0,1
20584,20584,10,good,0,1
20585,20585,7,good,0,1
20586,20586,9,good,0,1
20587,20587,6,bad,1,0
20588,20588,9,good,0,1
20589,20589,4,bad,1,0
20590,20590,6,bad,1,0
20591,20591,5,bad,1,0
20592,20592,5,bad,1,0
20593,20593,4,bad,1,0
20594,20594,2,bad,1,0
20595,20595,5,bad,1,0
20596,20596,4,bad,1,0
20597,20597,5,bad,1,0
20598,20598,7,good,0,1
20599,20599,5,bad,1,0
20600,20600,7,good,0,1
20601,20601,5,bad,1,0
20602,20602,7,good,0,1
20603,20603,7,good,0,1
20604,20604,6,bad,1,0
20605,20605,9,good,0,1
20606,20606,7,good,0,1
20607,20607,8,good,0,1
20608,20608,8,good,0,1
20609,20609,7,good,0,1
20610,20610,7,good,0,1
20611,20611,8,good,0,1
20612,20612,6,bad,1,0
20613,20613,5,bad,1,0
20614,20614,7,good,0,1
20615,20615,5,bad,1,0
20616,20616,3,bad,1,0
20617,20617,7,good,0,1
20618,20618,7,good,0,1
20619,20619,5,bad,1,0
20620,20620,4,bad,1,0
20621,20621,6,bad,1,0
20622,20622,3,bad,1,0
20623,20623,3,bad,1,0
20624,20624,4,bad,1,0
20625,20625,6,bad,1,0
20626,20626,8,good,0,1
20627,20627,7,good,0,1
20628,20628,6,bad,1,0
20629,20629,6,bad,1,0
20630,20630,6,bad,1,0
20631,20631,7,good,0,1
20632,20632,10,good,0,1
20633,20633,8,good,0,1
20634,20634,2,bad,1,0
20635,20635,5,bad,1,0
20636,20636,4,bad,1,0
20637,20637,4,bad,1,0
20638,20638,6,bad,1,0
20639,20639,4,bad,1,0
20640,20640,5,bad,1,0
20641,20641,3,bad,1,0
20642,20642,3,bad,1,0
20643,20643,5,bad,1,0
20644,20644,9,good,0,1
20645,20645,5,bad,1,0
20646,20646,2,bad,1,0
20647,20647,4,bad,1,0
20648,20648,4,bad,1,0
20649,20649,4,bad,1,0
20650,20650,6,bad,1,0
20651,20651,6,bad,1,0
20652,20652,4,bad,1,0
20653,20653,3,bad,1,0
20654,20654,4,bad,1,0
20655,20655,3,bad,1,0
20656,20656,6,bad,1,0
20657,20657,7,good,0,1
20658,20658,10,good,0,1
20659,20659,9,good,0,1
20660,20660,8,good,0,1
20661,20661,8,good,0,1
20662,20662,9,good,0,1
20663,20663,8,good,0,1
20664,20664,7,good,0,1
20665,20665,10,good,0,1
20666,20666,7,good,0,1
20667,20667,10,good,0,1
20668,20668,4,bad,1,0
20669,20669,3,bad,1,0
20670,20670,6,bad,1,0
20671,20671,5,bad,1,0
20672,20672,7,good,0,1
20673,20673,5,bad,1,0
20674,20674,3,bad,1,0
20675,20675,2,bad,1,0
20676,20676,4,bad,1,0
20677,20677,4,bad,1,0
20678,20678,8,good,0,1
20679,20679,6,bad,1,0
20680,20680,5,bad,1,0
20681,20681,2,bad,1,0
20682,20682,4,bad,1,0
20683,20683,5,bad,1,0
20684,20684,5,bad,1,0
20685,20685,3,bad,1,0
20686,20686,5,bad,1,0
20687,20687,5,bad,1,0
20688,20688,4,bad,1,0
20689,20689,8,good,0,1
20690,20690,5,bad,1,0
20691,20691,6,bad,1,0
20692,20692,6,bad,1,0
20693,20693,7,good,0,1
20694,20694,9,good,0,1
20695,20695,5,bad,1,0
20696,20696,8,good,0,1
20697,20697,7,good,0,1
20698,20698,8,good,0,1
20699,20699,6,bad,1,0
20700,20700,5,bad,1,0
20701,20701,8,good,0,1
20702,20702,7,good,0,1
20703,20703,6,bad,1,0
20704,20704,6,bad,1,0
20705,20705,8,good,0,1
20706,20706,5,bad,1,0
20707,20707,6,bad,1,0
20708,20708,7,good,0,1
20709,20709,5,bad,1,0
20710,20710,6,bad,1,0
20711,20711,5,bad,1,0
20712,20712,6,bad,1,0
20713,20713,6,bad,1,0
20714,20714,4,bad,1,0
20715,20715,4,bad,1,0
20716,20716,7,good,0,1
20717,20717,5,bad,1,0
20718,20718,9,good,0,1
20719,20719,6,bad,1,0
20720,20720,9,good,0,1
20721,20721,6,bad,1,0
20722,20722,4,bad,1,0
20723,20723,9,good,0,1
20724,20724,10,good,0,1
20725,20725,8,good,0,1
20726,20726,9,good,0,1
20727,20727,9,good,0,1
20728,20728,9,good,0,1
20729,20729,10,good,0,1
20730,20730,9,good,0,1
20731,20731,5,bad,1,0
20732,20732,4,bad,1,0
20733,20733,3,bad,1,0
20734,20734,5,bad,1,0
20735,20735,2,bad,1,0
20736,20736,6,bad,1,0
20737,20737,2,bad,1,0
20738,20738,2,bad,1,0
20739,20739,4,bad,1,0
20740,20740,6,bad,1,0
20741,20741,3,bad,1,0
20742,20742,3,bad,1,0
20743,20743,3,bad,1,0
20744,20744,4,bad,1,0
20745,20745,4,bad,1,0
20746,20746,5,bad,1,0
20747,20747,5,bad,1,0
20748,20748,5,bad,1,0
20749,20749,5,bad,1,0
20750,20750,4,bad,1,0
20751,20751,5,bad,1,0
20752,20752,4,bad,1,0
20753,20753,6,bad,1,0
20754,20754,5,bad,1,0
20755,20755,7,good,0,1
20756,20756,9,good,0,1
20757,20757,6,bad,1,0
20758,20758,2,bad,1,0
20759,20759,7,good,0,1
20760,20760,7,good,0,1
20761,20761,4,bad,1,0
20762,20762,4,bad,1,0
20763,20763,3,bad,1,0
20764,20764,6,bad,1,0
20765,20765,4,bad,1,0
20766,20766,5,bad,1,0
20767,20767,3,bad,1,0
20768,20768,5,bad,1,0
20769,20769,6,bad,1,0
20770,20770,4,bad,1,0
20771,20771,6,bad,1,0
20772,20772,6,bad,1,0
20773,20773,3,bad,1,0
20774,20774,4,bad,1,0
20775,20775,5,bad,1,0
20776,20776,5,bad,1,0
20777,20777,5,bad,1,0
20778,20778,4,bad,1,0
20779,20779,6,bad,1,0
20780,20780,5,bad,1,0
20781,20781,5,bad,1,0
20782,20782,6,bad,1,0
20783,20783,4,bad,1,0
20784,20784,4,bad,1,0
20785,20785,5,bad,1,0
20786,20786,5,bad,1,0
20787,20787,4,bad,1,0
20788,20788,5,bad,1,0
20789,20789,5,bad,1,0
20790,20790,6,bad,1,0
20791,20791,7,good,0,1
20792,20792,6,bad,1,0
20793,20793,2,bad,1,0
20794,20794,4,bad,1,0
20795,20795,5,bad,1,0
20796,20796,5,bad,1,0
20797,20797,4,bad,1,0
20798,20798,6,bad,1,0
20799,20799,8,good,0,1
20800,20800,7,good,0,1
20801,20801,6,bad,1,0
20802,20802,7,good,0,1
20803,20803,4,bad,1,0
20804,20804,6,bad,1,0
20805,20805,5,bad,1,0
20806,20806,5,bad,1,0
20807,20807,5,bad,1,0
20808,20808,4,bad,1,0
20809,20809,2,bad,1,0
20810,20810,4,bad,1,0
20811,20811,5,bad,1,0
20812,20812,7,good,0,1
20813,20813,2,bad,1,0
20814,20814,7,good,0,1
20815,20815,8,good,0,1
20816,20816,5,bad,1,0
20817,20817,9,good,0,1
20818,20818,7,good,0,1
20819,20819,8,good,0,1
20820,20820,3,bad,1,0
20821,20821,4,bad,1,0
20822,20822,5,bad,1,0
20823,20823,6,bad,1,0
20824,20824,4,bad,1,0
20825,20825,9,good,0,1
20826,20826,5,bad,1,0
20827,20827,5,bad,1,0
20828,20828,5,bad,1,0
20829,20829,8,good,0,1
20830,20830,6,bad,1,0
20831,20831,8,good,0,1
20832,20832,7,good,0,1
20833,20833,4,bad,1,0
20834,20834,6,bad,1,0
20835,20835,4,bad,1,0
20836,20836,9,good,0,1
20837,20837,8,good,0,1
20838,20838,6,bad,1,0
20839,20839,6,bad,1,0
20840,20840,9,good,0,1
20841,20841,6,bad,1,0
20842,20842,5,bad,1,0
20843,20843,9,good,0,1
20844,20844,7,good,0,1
20845,20845,6,bad,1,0
20846,20846,7,good,0,1
20847,20847,8,good,0,1
20848,20848,8,good,0,1
20849,20849,10,good,0,1
20850,20850,7,good,0,1
20851,20851,10,good,0,1
20852,20852,7,good,0,1
20853,20853,8,good,0,1
20854,20854,8,good,0,1
20855,20855,7,good,0,1
20856,20856,8,good,0,1
20857,20857,6,bad,1,0
20858,20858,7,good,0,1
20859,20859,9,good,0,1
20860,20860,6,bad,1,0
20861,20861,5,bad,1,0
20862,20862,7,good,0,1
20863,20863,5,bad,1,0
20864,20864,7,good,0,1
20865,20865,4,bad,1,0
20866,20866,6,bad,1,0
20867,20867,8,good,0,1
20868,20868,6,bad,1,0
20869,20869,7,good,0,1
20870,20870,3,bad,1,0
20871,20871,4,bad,1,0
20872,20872,5,bad,1,0
20873,20873,7,good,0,1
20874,20874,6,bad,1,0
20875,20875,4,bad,1,0
20876,20876,4,bad,1,0
20877,20877,4,bad,1,0
20878,20878,4,bad,1,0
20879,20879,7,good,0,1
20880,20880,5,bad,1,0
20881,20881,9,good,0,1
20882,20882,8,good,0,1
20883,20883,4,bad,1,0
20884,20884,6,bad,1,0
20885,20885,5,bad,1,0
20886,20886,4,bad,1,0
20887,20887,6,bad,1,0
20888,20888,3,bad,1,0
20889,20889,6,bad,1,0
20890,20890,5,bad,1,0
20891,20891,4,bad,1,0
20892,20892,5,bad,1,0
20893,20893,3,bad,1,0
20894,20894,4,bad,1,0
20895,20895,6,bad,1,0
20896,20896,7,good,0,1
20897,20897,5,bad,1,0
20898,20898,5,bad,1,0
20899,20899,5,bad,1,0
20900,20900,4,bad,1,0
20901,20901,6,bad,1,0
20902,20902,5,bad,1,0
20903,20903,6,bad,1,0
20904,20904,7,good,0,1
20905,20905,7,good,0,1
20906,20906,8,good,0,1
20907,20907,6,bad,1,0
20908,20908,6,bad,1,0
20909,20909,6,bad,1,0
20910,20910,7,good,0,1
20911,20911,2,bad,1,0
20912,20912,4,bad,1,0
20913,20913,4,bad,1,0
20914,20914,6,bad,1,0
20915,20915,5,bad,1,0
20916,20916,6,bad,1,0
20917,20917,8,good,0,1
20918,20918,2,bad,1,0
20919,20919,6,bad,1,0
20920,20920,4,bad,1,0
20921,20921,5,bad,1,0
20922,20922,6,bad,1,0
20923,20923,4,bad,1,0
20924,20924,6,bad,1,0
20925,20925,6,bad,1,0
20926,20926,4,bad,1,0
20927,20927,7,good,0,1
20928,20928,6,bad,1,0
20929,20929,5,bad,1,0
20930,20930,5,bad,1,0
20931,20931,6,bad,1,0
20932,20932,7,good,0,1
20933,20933,4,bad,1,0
20934,20934,8,good,0,1
20935,20935,8,good,0,1
20936,20936,5,bad,1,0
20937,20937,5,bad,1,0
20938,20938,5,bad,1,0
20939,20939,4,bad,1,0
20940,20940,5,bad,1,0
20941,20941,4,bad,1,0
20942,20942,5,bad,1,0
20943,20943,7,good,0,1
20944,20944,4,bad,1,0
20945,20945,6,bad,1,0
20946,20946,5,bad,1,0
20947,20947,6,bad,1,0
20948,20948,5,bad,1,0
20949,20949,5,bad,1,0
20950,20950,7,good,0,1
20951,20951,5,bad,1,0
20952,20952,5,bad,1,0
20953,20953,6,bad,1,0
20954,20954,5,bad,1,0
20955,20955,7,good,0,1
20956,20956,9,good,0,1
20957,20957,5,bad,1,0
20958,20958,6,bad,1,0
20959,20959,8,good,0,1
20960,20960,4,bad,1,0
20961,20961,8,good,0,1
20962,20962,9,good,0,1
20963,20963,4,bad,1,0
20964,20964,7,good,0,1
20965,20965,4,bad,1,0
20966,20966,5,bad,1,0
20967,20967,4,bad,1,0
20968,20968,4,bad,1,0
20969,20969,5,bad,1,0
20970,20970,5,bad,1,0
20971,20971,6,bad,1,0
20972,20972,6,bad,1,0
20973,20973,7,good,0,1
20974,20974,8,good,0,1
20975,20975,5,bad,1,0
20976,20976,7,good,0,1
20977,20977,7,good,0,1
20978,20978,7,good,0,1
20979,20979,5,bad,1,0
20980,20980,6,bad,1,0
20981,20981,3,bad,1,0
20982,20982,10,good,0,1
20983,20983,8,good,0,1
20984,20984,10,good,0,1
20985,20985,9,good,0,1
20986,20986,8,good,0,1
20987,20987,9,good,0,1
20988,20988,10,good,0,1
20989,20989,8,good,0,1
20990,20990,4,bad,1,0
20991,20991,8,good,0,1
20992,20992,6,bad,1,0
20993,20993,7,good,0,1
20994,20994,6,bad,1,0
20995,20995,9,good,0,1
20996,20996,6,bad,1,0
20997,20997,5,bad,1,0
20998,20998,5,bad,1,0
20999,20999,4,bad,1,0
21000,21000,5,bad,1,0
21001,21001,6,bad,1,0
21002,21002,6,bad,1,0
21003,21003,6,bad,1,0
21004,21004,5,bad,1,0
21005,21005,6,bad,1,0
21006,21006,4,bad,1,0
21007,21007,6,bad,1,0
21008,21008,9,good,0,1
21009,21009,7,good,0,1
21010,21010,6,bad,1,0
21011,21011,7,good,0,1
21012,21012,6,bad,1,0
21013,21013,3,bad,1,0
21014,21014,7,good,0,1
21015,21015,6,bad,1,0
21016,21016,6,bad,1,0
21017,21017,3,bad,1,0
21018,21018,9,good,0,1
21019,21019,9,good,0,1
21020,21020,9,good,0,1
21021,21021,7,good,0,1
21022,21022,6,bad,1,0
21023,21023,6,bad,1,0
21024,21024,4,bad,1,0
21025,21025,5,bad,1,0
21026,21026,6,bad,1,0
21027,21027,4,bad,1,0
21028,21028,7,good,0,1
21029,21029,5,bad,1,0
21030,21030,6,bad,1,0
21031,21031,6,bad,1,0
21032,21032,5,bad,1,0
21033,21033,6,bad,1,0
21034,21034,4,bad,1,0
21035,21035,4,bad,1,0
21036,21036,2,bad,1,0
21037,21037,3,bad,1,0
21038,21038,5,bad,1,0
21039,21039,3,bad,1,0
21040,21040,2,bad,1,0
21041,21041,7,good,0,1
21042,21042,5,bad,1,0
21043,21043,5,bad,1,0
21044,21044,7,good,0,1
21045,21045,4,bad,1,0
21046,21046,7,good,0,1
21047,21047,8,good,0,1
21048,21048,6,bad,1,0
21049,21049,7,good,0,1
21050,21050,9,good,0,1
21051,21051,8,good,0,1
21052,21052,8,good,0,1
21053,21053,4,bad,1,0
21054,21054,7,good,0,1
21055,21055,5,bad,1,0
21056,21056,5,bad,1,0
21057,21057,7,good,0,1
21058,21058,7,good,0,1
21059,21059,7,good,0,1
21060,21060,6,bad,1,0
21061,21061,8,good,0,1
21062,21062,6,bad,1,0
21063,21063,8,good,0,1
21064,21064,10,good,0,1
21065,21065,9,good,0,1
21066,21066,7,good,0,1
21067,21067,10,good,0,1
21068,21068,7,good,0,1
21069,21069,7,good,0,1
21070,21070,6,bad,1,0
21071,21071,9,good,0,1
21072,21072,9,good,0,1
21073,21073,9,good,0,1
21074,21074,10,good,0,1
21075,21075,10,good,0,1
21076,21076,7,good,0,1
21077,21077,4,bad,1,0
21078,21078,9,good,0,1
21079,21079,7,good,0,1
21080,21080,6,bad,1,0
21081,21081,4,bad,1,0
21082,21082,5,bad,1,0
21083,21083,4,bad,1,0
21084,21084,5,bad,1,0
21085,21085,4,bad,1,0
21086,21086,4,bad,1,0
21087,21087,10,good,0,1
21088,21088,3,bad,1,0
21089,21089,2,bad,1,0
21090,21090,2,bad,1,0
21091,21091,4,bad,1,0
21092,21092,4,bad,1,0
21093,21093,3,bad,1,0
21094,21094,4,bad,1,0
21095,21095,4,bad,1,0
21096,21096,2,bad,1,0
21097,21097,7,good,0,1
21098,21098,4,bad,1,0
21099,21099,7,good,0,1
21100,21100,5,bad,1,0
21101,21101,6,bad,1,0
21102,21102,4,bad,1,0
21103,21103,7,good,0,1
21104,21104,3,bad,1,0
21105,21105,4,bad,1,0
21106,21106,5,bad,1,0
21107,21107,6,bad,1,0
21108,21108,6,bad,1,0
21109,21109,5,bad,1,0
21110,21110,4,bad,1,0
21111,21111,4,bad,1,0
21112,21112,2,bad,1,0
21113,21113,6,bad,1,0
21114,21114,5,bad,1,0
21115,21115,3,bad,1,0
21116,21116,6,bad,1,0
21117,21117,4,bad,1,0
21118,21118,7,good,0,1
21119,21119,2,bad,1,0
21120,21120,5,bad,1,0
21121,21121,2,bad,1,0
21122,21122,5,bad,1,0
21123,21123,4,bad,1,0
21124,21124,4,bad,1,0
21125,21125,3,bad,1,0
21126,21126,4,bad,1,0
21127,21127,4,bad,1,0
21128,21128,4,bad,1,0
21129,21129,7,good,0,1
21130,21130,5,bad,1,0
21131,21131,5,bad,1,0
21132,21132,5,bad,1,0
21133,21133,3,bad,1,0
21134,21134,7,good,0,1
21135,21135,3,bad,1,0
21136,21136,2,bad,1,0
21137,21137,4,bad,1,0
21138,21138,7,good,0,1
21139,21139,7,good,0,1
21140,21140,5,bad,1,0
21141,21141,9,good,0,1
21142,21142,6,bad,1,0
21143,21143,9,good,0,1
21144,21144,6,bad,1,0
21145,21145,5,bad,1,0
21146,21146,5,bad,1,0
21147,21147,7,good,0,1
21148,21148,7,good,0,1
21149,21149,7,good,0,1
21150,21150,4,bad,1,0
21151,21151,4,bad,1,0
21152,21152,6,bad,1,0
21153,21153,3,bad,1,0
21154,21154,6,bad,1,0
21155,21155,4,bad,1,0
21156,21156,4,bad,1,0
21157,21157,5,bad,1,0
21158,21158,5,bad,1,0
21159,21159,7,good,0,1
21160,21160,10,good,0,1
21161,21161,7,good,0,1
21162,21162,7,good,0,1
21163,21163,8,good,0,1
21164,21164,9,good,0,1
21165,21165,6,bad,1,0
21166,21166,6,bad,1,0
21167,21167,9,good,0,1
21168,21168,8,good,0,1
21169,21169,9,good,0,1
21170,21170,6,bad,1,0
21171,21171,7,good,0,1
21172,21172,3,bad,1,0
21173,21173,5,bad,1,0
21174,21174,4,bad,1,0
21175,21175,3,bad,1,0
21176,21176,7,good,0,1
21177,21177,8,good,0,1
21178,21178,9,good,0,1
21179,21179,8,good,0,1
21180,21180,6,bad,1,0
21181,21181,6,bad,1,0
21182,21182,5,bad,1,0
21183,21183,7,good,0,1
21184,21184,3,bad,1,0
21185,21185,6,bad,1,0
21186,21186,4,bad,1,0
21187,21187,6,bad,1,0
21188,21188,6,bad,1,0
21189,21189,8,good,0,1
21190,21190,4,bad,1,0
21191,21191,7,good,0,1
21192,21192,8,good,0,1
21193,21193,6,bad,1,0
21194,21194,5,bad,1,0
21195,21195,7,good,0,1
21196,21196,4,bad,1,0
21197,21197,4,bad,1,0
21198,21198,7,good,0,1
21199,21199,8,good,0,1
21200,21200,6,bad,1,0
21201,21201,6,bad,1,0
21202,21202,6,bad,1,0
21203,21203,7,good,0,1
21204,21204,9,good,0,1
21205,21205,8,good,0,1
21206,21206,9,good,0,1
21207,21207,9,good,0,1
21208,21208,7,good,0,1
21209,21209,7,good,0,1
21210,21210,7,good,0,1
21211,21211,3,bad,1,0
21212,21212,6,bad,1,0
21213,21213,4,bad,1,0
21214,21214,5,bad,1,0
21215,21215,8,good,0,1
21216,21216,7,good,0,1
21217,21217,6,bad,1,0
21218,21218,8,good,0,1
21219,21219,9,good,0,1
21220,21220,6,bad,1,0
21221,21221,4,bad,1,0
21222,21222,8,good,0,1
21223,21223,9,good,0,1
21224,21224,10,good,0,1
21225,21225,9,good,0,1
21226,21226,8,good,0,1
21227,21227,2,bad,1,0
21228,21228,5,bad,1,0
21229,21229,5,bad,1,0
21230,21230,9,good,0,1
21231,21231,10,good,0,1
21232,21232,9,good,0,1
21233,21233,7,good,0,1
21234,21234,5,bad,1,0
21235,21235,4,bad,1,0
21236,21236,4,bad,1,0
21237,21237,3,bad,1,0
21238,21238,6,bad,1,0
21239,21239,5,bad,1,0
21240,21240,6,bad,1,0
21241,21241,4,bad,1,0
21242,21242,6,bad,1,0
21243,21243,2,bad,1,0
21244,21244,3,bad,1,0
21245,21245,2,bad,1,0
21246,21246,6,bad,1,0
21247,21247,3,bad,1,0
21248,21248,7,good,0,1
21249,21249,3,bad,1,0
21250,21250,5,bad,1,0
21251,21251,6,bad,1,0
21252,21252,7,good,0,1
21253,21253,5,bad,1,0
21254,21254,5,bad,1,0
21255,21255,3,bad,1,0
21256,21256,5,bad,1,0
21257,21257,8,good,0,1
21258,21258,6,bad,1,0
21259,21259,7,good,0,1
21260,21260,5,bad,1,0
21261,21261,2,bad,1,0
21262,21262,5,bad,1,0
21263,21263,7,good,0,1
21264,21264,8,good,0,1
21265,21265,9,good,0,1
21266,21266,8,good,0,1
21267,21267,4,bad,1,0
21268,21268,5,bad,1,0
21269,21269,3,bad,1,0
21270,21270,4,bad,1,0
